"","com_code","bs_19_3","is_19_3","cf_19_3"
"1473","214330","2.86173e+11_1.5979e+11_1.26383e+11_1.76147e+11_26381409077_1.10026e+11_1.02236e+11_87497094195","67556000061_63384179371_4171820690_-967776541_31535615_-999312156_-947930693_3","-4347117303_-56749594187_43680926419"
"1474","214370","2.50352e+11_2.39989e+11_10363480864_2.04184e+11_95052176192_46168105525_6595031347_2.95078e+11","10706442398_2466790836_8239651562_5393716637_2596894296_2796822341_2544595765_281","19395859474_72569954782_-14314429370"
"1475","214420","2.30408e+11_1.04481e+11_1.25927e+11_1.07141e+11_28592980534_1.23268e+11_60908393904_50222634988","41269023020_18117868432_23151154588_3530256729_1185970731_2344285998_2175447082_134","515437459_14375843789_-6629473687"
"1476","214450","2.64212e+11_2.25481e+11_38730765933_97794259421_22273508685_1.66418e+11_16473740908_78406438317","19590990985_8546625906_11044365079_4072003354_870562811_3201440543_3425948171_404","13331128912_-4645989754_-7728972720"
"1477","214680","66154069164_37406255878_28747813286_46516012671_7181582266_19638056493_11224595653_4881463313","11418604755_6210207053_5208397702_870706155_154434858_716271297_729572434_15","-2583008520_-3090875658_10957635329"
"1478","214870","96304981397_61641940753_34663040644_68193151897_16323785192_28111829500_30255755409_-2249679752","17141022197_10965180228_6175841969_-44442947_NA_-44442947_99180495_-1","-28854523201_-10565714347_40849959168"
"1479","215000","3.06495e+11_2.06061e+11_1.00434e+11_1.12843e+11_27834318394_1.93652e+11_60213197177_1.32709e+11","65620430653_24195466588_41424964065_5801589604_3036271763_2765317841_3253449473_NA","39094877248_-37683207523_-33180537251"
"1480","215100","27508276956_24447383382_3060893574_15722162750_638352265_11786114206_2443744168_12434840239","4590772926_2626683742_1964089184_313515342_-4748805_318264147_318264147_18","-1827345834_2059236469_-1025717943"
"1481","215200","4.18545e+11_2.49967e+11_1.68578e+11_91416764834_16629452808_3.27128e+11_1.35177e+11_86849160376","1.26346e+11_51666779419_74679508852_31873862497_7149085067_24724777430_24733645662_2017","57149587667_-32109016593_-27283416087"
"1482","215360","2.43242e+11_1.16075e+11_1.27167e+11_1.57808e+11_4641341140_85433241750_1.17047e+11_48552862059","79302209411_69720982153_9581227258_2463566981_1135767164_1327799817_1327799817_147","9050697243_-8273498685_-4573305296"
"1483","215600","1.94287e+11_99948879729_94338351000_1.8448e+11_49167504168_9807160409_9135515974_-3.21655e+11","691869139_NA_NA_-15538208390_48179_-15538256569_-15156150096_-220","-81959813790_-2769122738_1.09687e+11"
"1484","215790","1.23229e+11_56481671687_66747766035_59182160456_9752228087_64047277266_59455044883_36885440029","9917036395_4047338338_5869698057_-4464889215_-2403034876_-2061854339_-1821363888_-102","-738031547_-9600539592_2980971504"
"1485","216050","1.26872e+11_67171838479_59700191955_1.15686e+11_13551876808_11186516692_58952733291_32985511230","9027464825_4298733865_4728730960_NA_737751915_2939364815_2937750931_390","8216456469_-4871151311_-2820341004"
"1486","217270","1.15938e+11_62347662440_53590754972_16821907579_4625242683_99116509833_26366835954_-25056400498","4787441845_NA_NA_-4608482103_-47267426_-4561214677_NA_-174","-5197559930_-3180112257_7474324344"
"1487","217480","1.62961e+11_1.16176e+11_46784752136_99263356840_9111042128_63697290878_36900951374_72457748714","36529591939_20241222623_16288369316_-1850142683_89346229_-1939488912_-1856980113_-78","7953744864_-12819975457_3521843911"
"1488","217620","1.1509e+11_32466775468_82622842870_27639840640_8491387549_87449777698_34336021829_15005322134","31086746948_16525294882_14561452066_3117281_1438250_1679031_82432643_0","7932713146_-18608573623_10474072231"
"1489","217730","1.21394e+11_79666449008_41727327923_61383595446_10928073018_60010181485_20507677731_-66852986403","1122228474_944222198_178006276_-4754080014_-48714810_-4705365204_-4705365204_-214","-9356985228_-39464825627_56527938254"
"1490","217820","86438756134_29840597328_56598158806_65005111738_3895794769_21433644396_47511674806_18463860249","28404817220_25881887357_2522929863_2554501112_534934820_2019566292_2025559018_412","-7176338388_-1303369794_471757997"
"1491","218150","39524700053_29500674014_10024026039_26737028251_3077009327_12787671802_9818832983_17849895726","13958467884_12070391908_1888075976_439632712_-41467_439674179_443507730_25","1192613803_-1704394143_1477763257"
"1492","218410","2.51147e+11_2.01984e+11_49162538657_1.82118e+11_83375685949_69028699485_45015508223_96466794863","14866008646_9722036581_5143972065_319757630_416973058_736730688_1377987556_32","35326409109_-33562976875_744754450"
"1493","219420","37690420017_34276297274_3414122743_33475648313_5925297663_4214771704_3310111454_11474713316","2026750698_1715133020_311617678_-253094944_0_-253094944_-253094944_-26","-839321190_-2099705067_2154866746"
"1494","219550","39978443453_29080353003_10898090450_28473294515_4381540713_11505148938_10396575950_20147743835","10536258620_6824008154_3712250466_-668045114_109605787_-558439327_-1366675327_-10","-7195637771_-2057351850_8103393035"
"1495","219750","48074691226_21434645873_26640045353_28155676985_1849897280_19919014241_19331493044_1290251198","6647881891_2190171137_4457710754_3375111042_46575894_3328535148_3341992097_270","-3876618809_-13236094989_16852737656"
"1496","220100","62011904572_11960326557_50051578015_34872654145_1542736625_27139250427_33185115637_-21305855083","1881570354_1965339847_-83769493_-2992202598_0_-2992202598_-2993388153_-510","-3438691645_-489843870_-782675593"
"1497","220180","59982678479_48429563302_11553115177_49023521899_3137556682_10959156580_8165661097_-21398309705","8040921541_5520081299_2520840242_-2032744500_0_-2032744500_-2032744500_-135","851745298_-19072777879_14946762151"
"1498","220630","1.36327e+11_82352547946_53974857858_65816378684_24725542843_70511027120_47859773333_54594924504","78644806365_55502297369_23142508996_6021109881_1723669393_4297440488_4381904516_48","27911837427_-5103057383_-12133601297"
"1499","221610","42374960860_28646411806_13728549054_31566579300_7113650821_10808381560_12691023781_7621775809","12523262593_9215139878_3308122715_1085222500_277375_1084945125_1385145831_271","1562637327_1555416930_72152628"
"1500","221840","1.37344e+11_78379883333_58964494535_59415428361_27342874917_77928949507_17057959695_11111885367","21281091553_18345235151_2935856402_1112824490_NA_1112824490_1112824490_66","2283077938_2109768558_2246800607"
"1501","221980","82187898160_75802842872_6385055288_38130206806_8471641295_44057691354_4299240245_55944325911","12471321566_9277373759_3193947807_2071029106_400406263_1670622843_1668895448_427","5659517692_-5417181295_-4410346588"
"1502","222040","2.93985e+11_83514529487_2.10471e+11_1.18181e+11_29813169371_1.75804e+11_1.50304e+11_34915559706","46198470583_43395603741_2802866842_-5861228100_490163318_-6351391418_-5746371484_-307","-11453722296_-19902335916_42222450974"
"1503","222800","8.37157e+11_1.59447e+11_6.7771e+11_2.55257e+11_15989639870_5.819e+11_5.37348e+11_1.06855e+11","2.68126e+11_2.42238e+11_25887835431_-2097721565_2467743612_-4565465177_-4356545400_-174","9100976039_-56397484249_35075147206"
"1504","222810","47790643828_-9835758788_57626402616_19772797243_2292588829_28017846585_50396891265_-40441959642","2905939121_1747856988_1158082133_-2363292543_NA_-2363292543_-2363292543_-117","1713742171_-38202908050_26642199398"
"1505","222980","50509296423_31753972094_18755324329_20498042214_1068985343_30011254209_9449520076_20340860354","11040937982_7963991637_3076946345_675937193_57616268_618320925_618320925_118","2274050224_-7138378717_4559711761"
"1506","223310","42714663103_33251583185_9463079918_13939598719_6029923537_26204774936_9127339565_-48954121762","1705021682_1298569963_406451719_3421636302_0_3334170319_3605029487_-28","733031608_7666291180_-13196438476"
"1507","224060","1.08079e+11_67946951920_40131857805_37217148466_10198447243_70861661259_38152913172_-16567034809","2190681433_1654670788_536010645_-1044746182_-12829_-1044759011_-135348957_-7","-2927123797_-14174987524_8371636021"
"1508","224110","1.11705e+11_81986067341_29718690464_57148063826_13529846515_54556693979_23237301996_18499424038","26288846644_20674798808_5614047836_-166808951_-179641584_12832633_13646650_16","6834735485_-10732016221_1214633050"
"1509","225190","45810574386_33839978449_11970595937_27089312251_5037630355_18721262135_7112253690_22888081149","16932797433_9320819102_7611978331_4363374840_859248466_3504126374_3502160761_349","7736857389_-2422630990_-11075912754"
"1510","225330","95786939869_38820643226_56966296643_5842740227_2178980227_89944199642_44266575875_8316281645","NA_NA_NA_1254589677_450738274_803851403_250458673_43","15221827431_-2546407640_-12285903006"
"1511","226320","5.3602e+11_4.7549e+11_60530082368_3.91518e+11_24737953876_1.44502e+11_48189024726_1.34226e+11","44244494495_21098430841_23146063654_1115637578_988173020_127464558_131518207_-132","12525958882_-7413211439_-6333063638"
"1512","226340","40794107573_34207796141_6586311432_28221530410_10118340373_12572577163_5861517929_11625711731","13479698094_6956698506_6522999588_2761773800_597277580_2164496220_2166962992_71","10671180238_507460128_-1198592646"
"1513","226350","56606393915_8371293216_48235100699_22758377695_4012031446_33848016220_42587545240_-42810989530","3457245000_1844288212_1612956788_-810781388_194170_-813189965_-830930008_NA","-10383698699_-19771047695_28857176249"
"1514","226360","91992625662_50210945760_41781679902_45429679234_12809915033_46562946428_40841307163_NA","9295320734_5277886914_4017433820_1713301125_336936892_1376364233_1401332107_52","1543080992_-39376129901_43381732229"
"1515","226950","49772711559_46735119263_3037592296_42321452617_10972955983_7451258942_2688062751_-29455780680","347262727_NA_NA_-3469772387_0_-3469772387_-3384624956_-533","-6075272454_14048754899_-1785859"
"1516","227100","24399232402_13794609046_10604623356_20880440349_607057761_3518792053_5327456875_4500576392","4579837432_4080446797_499390635_-1236282154_-342906489_-893375665_-894159981_-336","-2458159514_-4618644919_6682000835"
"1517","227610","65160273868_48485820195_16674453673_43677742466_7968497981_21482531402_13266115949_16770073825","10379013696_7354777455_3024236241_-7553062634_-1313910320_-6239152314_-6239152314_-631","-2047781687_-6580684301_8946800000"
"1518","227840","2.32572e+11_1.76342e+11_56229382285_1.08487e+11_53508570670_1.24084e+11_34193850940_96489987125","47351191358_40075602683_7275588675_5587507452_1543961760_4043545692_4660023407_483","-6699982055_13763615741_-4559637355"
"1519","228670","70728074909_53243369695_17484705214_57052706125_6908461153_13675368784_11045731141_7701247020","18678167592_9613806457_9064361135_3784689569_470230150_3314459419_NA_532","1575636616_-24102733893_17240373929"
"1520","228760","1.18838e+11_1.14716e+11_4122030263_90345433963_44563599438_28492774282_853441378_-15704470371","21220637_182927754_-161707117_690572022_0_690572022_541937166_36","-764978790_-65431491302_1.03367e+11"
"1521","228850","2.26937e+11_1.95224e+11_31713176368_1.62293e+11_21159306681_64643804762_22277477709_94942831572","32098305176_19169301625_12929003551_6467559868_1684716486_4782843382_4737263088_332","4139522871_-14938906992_6082184408"
"1522","229640","3.73199e+11_1.62857e+11_2.10342e+11_2.56978e+11_10504132290_1.16221e+11_2.04518e+11_35238593068","1.37185e+11_1.24781e+11_12403824389_5771035897_1323781459_4447254438_11417511989_135","-48532137300_21154191161_28562583448"
"1523","230240","1.4412e+11_83664945637_60454671408_1.16906e+11_18848964300_27213271686_53293763598_46946913957","46211916201_37367326594_8844589607_4590209311_533291872_4056917439_4215390036_343","-7555969038_-3346206955_9500057356"
"1524","230360","1.33014e+11_1.05592e+11_27422728839_1.13345e+11_19840066540_19669712934_26518352575_65248933510","36293688719_NA_36293688719_13638279542_2661998832_10976280710_11175407305_643","23329887248_1427927010_-18069471047"
"1525","230980","60661505490_20628521261_40032984229_31847230211_8597851226_28814275279_36024271178_-3193170468","9440604520_7461155737_1979448783_501114743_113636252_387478491_NA_34","269459573_6259809155_-3608306942"
"1526","232140","1.89533e+11_1.09425e+11_80107586370_1.15763e+11_10682671871_73769980965_36982953445_69259432238","8294103183_5657717100_2636386083_-4126334153_20320171_-4146654324_-4090261246_-70","-10557878119_-5389773496_3375284457"
"1527","234080","1.98513e+11_1.1815e+11_80363579715_57133880276_9364761185_1.41379e+11_64641348707_50228266070","43097690450_30982604181_12115086269_6590692341_1490631269_5100061072_5100061072_322","20542642889_-6452364074_-17502024628"
"1528","234100","79453223780_43720005112_35733218668_33391783080_6881793451_46061440700_30645065035_19262591003","18946833046_15175696430_3771136616_-213620361_603187496_389567135_461938801_-6","4733662436_-11488975667_953775649"
"1529","234300","1.08071e+11_30585188963_77485387667_44333140102_11003766316_63737436528_55723235421_-905329038","10953234270_11073139487_-119905217_-4421053592_929208109_-3491845483_-3487025528_NA","-1177264431_8604127429_-3e+09"
"1530","234920","80524484755_69046694621_11477790134_21776177778_1417634198_58748306977_11375487515_20832132921","7227010019_2735583361_4491426658_-2689506117_52650251_-2742156368_-2741809066_-204","-7681294023_8084946770_-1842984555"
"1531","236200","1.44306e+11_1.29328e+11_14977932513_96366995623_8487983537_47939403167_14013599243_51020770466","20270783161_5939729149_14331054012_10783484374_1575145899_9208338475_8993814230_1297","15106361593_-20977068155_2133789923"
"1532","237690","3.30549e+11_3.1361e+11_16938565835_1.4933e+11_12058303940_1.81218e+11_10945409333_1.33604e+11","20045796004_18816999001_1228797003_-1593628250_-618941801_-974686449_-830721621_-52","-17507306013_-8800283776_-9558003838"
"1533","237880","2.34659e+11_1.49693e+11_84965552535_1.2549e+11_14051520723_1.09169e+11_68628499556_83455086221","62209262817_27976791017_34232471800_8510979083_2405503234_6105475849_5949735462_368","31404140294_-22243421944_-4376304634"
"1534","238090","1.59588e+11_80421162783_79166654218_1.00651e+11_24409709274_58936688670_76164518210_11693981204","23954756441_17133864097_6820892344_-6323602014_768527149_-7718978427_-7930226875_NA","3348068080_-37576436829_24834174301"
"1535","238120","24354004322_20895412392_3458591930_17727980985_4810092140_6626023337_922729567_-8985475893","2058045136_845725550_1212319586_167508015_0_167508015_178020144_47","45568292_1849993914_-114876631"
"1536","238200","48258824774_46219942364_2038882410_18126820659_3033571611_30132004115_1447549360_19916506436","2658653226_1616316517_1042336709_156226024_14109813_142116211_148971285_35","2643312674_-3840535663_-51110044"
"1537","239340","33498470964_26550052794_6948418170_27481548085_10470126807_6016922879_5839756346_-17010576960","6111466395_NA_NA_-989675821_1559762605_-2549438426_-2549438426_0","1934189564_1990627699_-180855358"
"1538","240810","7.74511e+11_5.52232e+11_2.2228e+11_4.2372e+11_46710803305_3.50792e+11_1.91903e+11_1.92889e+11","1.1809e+11_68197293537_49892701272_-9030440779_-10519180209_1488739430_1647720167_31","7684236945_-31623717917_-20595607681"
"1539","241560","6.86376e+12_4.04493e+12_2.81883e+12_1.66996e+12_1.99707e+11_5.1938e+12_1.18557e+12_1.42199e+12","NA_NA_NA_NA_NA_66767770000_-13826670000_NA","2.58274e+11_-2.01744e+11_-4.40527e+11"
"1540","241590","9.09132e+11_3.50245e+11_5.58888e+11_4.31085e+11_69148110295_4.78048e+11_4.61687e+11_1.26263e+11","3.00722e+11_2.46779e+11_53942653633_22996382958_4642219601_18354163357_28006178639_293","39207595130_-37235954407_5323125151"
